source_user,target_user,interaction_type,weight,timestamp
user_0617,user_0655,follow,2,2025-04-30 14:36:54.252833
user_0108,user_0622,reply,1,2024-11-18 14:36:54.253181
user_0287,user_0547,retweet,2,2025-04-17 14:36:54.253527
user_0793,user_0056,mention,2,2024-05-27 14:36:54.253872
user_0085,user_0386,follow,3,2024-10-01 14:36:54.254219
user_0778,user_0718,reply,3,2025-02-13 14:36:54.254640
user_0598,user_0322,follow,3,2025-02-12 14:36:54.255199
user_0676,user_0382,reply,3,2024-05-25 14:36:54.255607
user_0129,user_0003,follow,2,2024-07-22 14:36:54.255965
user_0165,user_0710,reply,3,2024-06-27 14:36:54.256316
user_0503,user_0625,follow,1,2025-01-05 14:36:54.256669
user_0228,user_0193,follow,2,2025-01-26 14:36:54.257020
user_0713,user_0914,reply,3,2024-11-14 14:36:54.257369
user_0875,user_0379,follow,3,2025-03-07 14:36:54.257717
user_0411,bot_074,follow,1,2024-12-04 14:36:54.258159
user_0014,user_0130,mention,1,2024-11-17 14:36:54.258536
user_0371,user_0399,follow,1,2025-03-16 14:36:54.258931
user_0259,user_0907,retweet,1,2025-01-23 14:36:54.259483
user_0370,user_0338,follow,2,2024-12-29 14:36:54.259859
user_0864,user_0887,mention,1,2025-04-11 14:36:54.260230
user_0094,user_0145,reply,2,2025-03-18 14:36:54.260583
user_0395,user_0531,mention,2,2024-09-08 14:36:54.260950
user_0398,user_0326,retweet,3,2024-10-14 14:36:54.261301
user_0155,user_0573,follow,1,2024-07-02 14:36:54.261650
user_0370,user_0263,follow,2,2024-06-14 14:36:54.262001
user_0228,user_0807,mention,2,2024-12-07 14:36:54.262350
user_0046,user_0894,mention,2,2025-04-30 14:36:54.262697
user_0320,user_0193,reply,1,2024-05-26 14:36:54.263258
user_0667,user_0919,mention,3,2024-12-13 14:36:54.263866
user_0906,user_0389,follow,1,2025-04-12 14:36:54.264238
user_0795,user_0298,retweet,2,2024-10-16 14:36:54.264605
user_0279,user_0567,retweet,1,2024-07-19 14:36:54.264985
user_0455,user_0819,retweet,1,2024-07-23 14:36:54.265369
user_0353,user_0205,retweet,3,2024-11-30 14:36:54.265722
user_0281,user_0360,mention,3,2025-01-17 14:36:54.266081
user_0091,user_0854,retweet,3,2025-04-01 14:36:54.266436
user_0753,user_0405,reply,2,2024-05-25 14:36:54.266784
user_0111,user_0328,mention,1,2024-07-05 14:36:54.267201
user_0875,user_0654,retweet,2,2025-03-02 14:36:54.267667
user_0239,user_0299,mention,3,2024-09-03 14:36:54.268047
user_0918,user_0620,follow,2,2024-05-27 14:36:54.268410
user_0402,bot_057,retweet,3,2024-10-26 14:36:54.268783
user_0040,user_0735,follow,1,2025-03-07 14:36:54.269200
user_0619,user_0712,retweet,3,2024-06-23 14:36:54.269557
user_0335,user_0458,follow,3,2024-07-04 14:36:54.269925
user_0146,user_0686,reply,3,2024-10-30 14:36:54.270276
user_0751,user_0313,retweet,2,2024-09-07 14:36:54.270626
user_0868,user_0024,retweet,2,2024-11-01 14:36:54.270981
user_0821,user_0693,follow,1,2024-10-14 14:36:54.271386
user_0257,user_0632,mention,1,2024-10-11 14:36:54.271845
user_0713,user_0657,reply,1,2024-09-20 14:36:54.272220
user_0443,user_0784,reply,3,2025-02-09 14:36:54.272579
user_0748,user_0834,retweet,1,2024-10-01 14:36:54.272966
user_0499,user_0208,retweet,1,2024-08-24 14:36:54.273405
user_0893,user_0695,reply,2,2025-01-07 14:36:54.273786
user_0375,user_0006,retweet,3,2024-07-18 14:36:54.274146
user_0595,user_0673,reply,2,2024-12-23 14:36:54.274501
user_0301,user_0197,mention,3,2024-10-01 14:36:54.274853
user_0674,user_0480,follow,2,2024-10-17 14:36:54.275202
user_0347,user_0727,retweet,3,2024-09-30 14:36:54.275783
user_0894,user_0192,reply,2,2024-07-20 14:36:54.276385
user_0373,user_0895,retweet,1,2025-01-31 14:36:54.276802
user_0204,user_0324,retweet,1,2024-08-31 14:36:54.277195
user_0773,user_0679,mention,1,2025-03-20 14:36:54.277553
user_0275,user_0744,retweet,2,2024-10-03 14:36:54.277907
user_0194,user_0826,retweet,1,2024-11-28 14:36:54.278262
user_0176,user_0136,mention,2,2024-12-11 14:36:54.278611
user_0550,bot_052,follow,3,2024-07-16 14:36:54.278964
user_0359,user_0304,follow,1,2024-08-11 14:36:54.279315
user_0779,user_0722,mention,3,2024-05-31 14:36:54.279753
user_0234,user_0774,retweet,3,2025-05-02 14:36:54.280347
user_0476,user_0762,mention,2,2025-02-20 14:36:54.280796
user_0191,user_0022,retweet,3,2025-03-30 14:36:54.281198
user_0230,user_0793,retweet,2,2024-10-04 14:36:54.281552
user_0456,user_0152,reply,1,2024-08-05 14:36:54.281905
user_0344,user_0583,reply,2,2025-01-03 14:36:54.282261
user_0414,user_0012,follow,3,2025-01-01 14:36:54.282610
user_0222,user_0663,retweet,2,2025-01-04 14:36:54.283019
user_0356,user_0632,follow,2,2024-06-11 14:36:54.283401
user_0664,user_0252,mention,1,2025-04-23 14:36:54.283762
user_0740,user_0159,follow,2,2025-01-03 14:36:54.284148
user_0667,user_0218,follow,3,2025-04-07 14:36:54.284614
user_0838,user_0341,retweet,2,2025-02-04 14:36:54.285018
user_0678,user_0468,reply,2,2025-04-02 14:36:54.285378
user_0602,user_0208,mention,2,2024-11-01 14:36:54.285732
user_0879,user_0157,retweet,3,2024-05-27 14:36:54.286083
user_0380,user_0800,retweet,2,2025-01-30 14:36:54.286445
user_0019,user_0447,follow,3,2024-12-09 14:36:54.286828
user_0549,user_0100,follow,2,2024-07-28 14:36:54.287182
user_0443,user_0251,follow,3,2025-03-12 14:36:54.287530
user_0687,user_0315,mention,3,2024-10-12 14:36:54.287904
user_0517,user_0553,reply,3,2024-10-10 14:36:54.288381
user_0229,user_0101,follow,1,2024-10-26 14:36:54.288961
user_0655,user_0311,mention,2,2024-06-12 14:36:54.289382
user_0755,user_0005,mention,2,2024-11-21 14:36:54.289751
user_0632,user_0763,follow,2,2025-01-11 14:36:54.290131
user_0790,user_0568,reply,1,2025-04-08 14:36:54.290489
user_0789,user_0111,follow,3,2024-06-24 14:36:54.290856
user_0038,user_0212,retweet,3,2025-02-09 14:36:54.291215
user_0160,user_0718,follow,2,2024-09-24 14:36:54.291565
user_0889,user_0032,follow,3,2025-04-08 14:36:54.291917
user_0823,user_0566,follow,1,2025-01-13 14:36:54.292351
user_0211,user_0337,reply,2,2024-08-24 14:36:54.293190
user_0826,user_0313,retweet,2,2025-04-09 14:36:54.293575
user_0107,user_0138,follow,3,2024-11-28 14:36:54.293933
user_0227,user_0622,mention,2,2024-08-30 14:36:54.294293
user_0869,user_0757,reply,2,2024-11-30 14:36:54.294651
user_0289,user_0915,retweet,2,2024-11-01 14:36:54.295001
user_0212,user_0471,mention,2,2024-11-24 14:36:54.295357
user_0498,user_0239,follow,2,2024-08-25 14:36:54.295711
user_0199,user_0159,reply,3,2024-08-02 14:36:54.296062
user_0511,user_0608,follow,1,2025-01-06 14:36:54.296502
user_0838,user_0797,follow,1,2024-12-11 14:36:54.297239
user_0788,user_0212,reply,3,2025-04-29 14:36:54.297641
user_0902,user_0558,retweet,1,2025-02-19 14:36:54.298004
user_0326,user_0144,reply,3,2024-06-29 14:36:54.298362
user_0011,bot_034,reply,1,2025-01-03 14:36:54.298722
user_0534,user_0514,mention,3,2024-06-14 14:36:54.299074
user_0079,user_0272,reply,3,2024-06-27 14:36:54.299430
user_0670,user_0908,follow,1,2025-04-23 14:36:54.299786
user_0897,user_0278,reply,3,2025-04-20 14:36:54.300140
user_0870,user_0115,follow,2,2025-05-08 14:36:54.300649
user_0422,user_0508,reply,1,2025-01-20 14:36:54.301374
user_0530,user_0886,retweet,1,2024-10-07 14:36:54.301767
user_0296,user_0429,follow,2,2025-03-24 14:36:54.302144
user_0537,user_0502,reply,3,2024-07-02 14:36:54.302501
user_0362,user_0588,follow,2,2024-08-22 14:36:54.302870
user_0323,user_0617,reply,1,2024-12-10 14:36:54.303227
user_0572,user_0523,retweet,1,2024-12-22 14:36:54.303581
user_0736,user_0046,mention,2,2025-05-06 14:36:54.303931
user_0009,user_0011,mention,1,2024-06-25 14:36:54.304476
user_0868,user_0259,follow,3,2024-10-30 14:36:54.305231
user_0798,user_0394,mention,2,2025-02-20 14:36:54.305932
user_0820,user_0576,retweet,1,2025-05-22 14:36:54.306628
user_0502,user_0773,follow,2,2024-12-26 14:36:54.307264
user_0716,user_0037,retweet,1,2024-12-21 14:36:54.307882
user_0678,user_0387,retweet,1,2024-12-26 14:36:54.308549
user_0045,user_0063,reply,1,2024-10-16 14:36:54.309229
user_0519,user_0263,retweet,3,2024-06-05 14:36:54.309944
user_0065,bot_078,reply,2,2024-12-25 14:36:54.310617
user_0557,user_0032,retweet,1,2024-10-18 14:36:54.311262
user_0588,user_0330,retweet,2,2024-12-23 14:36:54.311948
user_0834,user_0670,mention,1,2025-02-19 14:36:54.312575
user_0559,user_0622,follow,1,2024-08-01 14:36:54.313208
user_0176,user_0260,mention,3,2024-11-20 14:36:54.313697
user_0632,user_0657,follow,3,2024-06-02 14:36:54.314064
user_0215,user_0891,retweet,3,2024-12-20 14:36:54.314416
user_0185,user_0168,follow,2,2024-07-07 14:36:54.314793
user_0389,user_0353,mention,1,2025-01-19 14:36:54.315150
user_0078,user_0777,follow,2,2024-09-13 14:36:54.315507
user_0245,user_0658,retweet,2,2025-04-18 14:36:54.315854
user_0715,user_0853,mention,2,2025-04-15 14:36:54.316209
user_0454,user_0570,reply,3,2024-08-08 14:36:54.316605
user_0140,user_0065,reply,1,2025-01-16 14:36:54.316966
user_0286,user_0742,follow,2,2024-11-17 14:36:54.317378
user_0385,user_0149,follow,3,2024-11-07 14:36:54.317869
user_0322,bot_055,follow,3,2025-02-04 14:36:54.318234
user_0627,user_0523,reply,3,2025-03-28 14:36:54.318589
user_0561,bot_070,follow,2,2025-02-08 14:36:54.318946
user_0599,user_0433,follow,2,2025-04-11 14:36:54.319293
user_0665,user_0758,retweet,2,2025-01-11 14:36:54.319715
user_0394,bot_064,mention,1,2024-10-23 14:36:54.320091
user_0147,user_0492,reply,3,2024-08-19 14:36:54.320456
user_0403,user_0001,mention,2,2024-06-05 14:36:54.320843
user_0791,user_0189,reply,3,2025-04-30 14:36:54.321199
user_0862,user_0230,reply,1,2024-12-23 14:36:54.321572
user_0437,user_0457,follow,2,2024-09-28 14:36:54.322030
user_0320,user_0416,mention,3,2024-07-29 14:36:54.322401
user_0540,user_0084,retweet,2,2024-08-02 14:36:54.322754
user_0041,user_0843,mention,3,2025-01-06 14:36:54.323105
user_0186,user_0829,retweet,2,2024-06-08 14:36:54.323455
user_0415,user_0719,retweet,2,2025-03-29 14:36:54.323808
user_0252,user_0553,retweet,1,2024-12-17 14:36:54.324157
user_0375,user_0662,follow,3,2025-05-02 14:36:54.324534
user_0801,user_0029,reply,1,2024-06-18 14:36:54.324886
user_0564,user_0898,mention,1,2025-02-08 14:36:54.325234
user_0149,user_0065,reply,3,2024-12-08 14:36:54.325609
user_0712,user_0565,follow,2,2024-09-27 14:36:54.325984
user_0006,user_0383,follow,1,2025-04-17 14:36:54.326368
user_0486,user_0130,mention,1,2024-06-21 14:36:54.326717
user_0191,user_0649,mention,1,2024-12-14 14:36:54.327067
user_0577,user_0717,retweet,2,2024-05-26 14:36:54.327417
user_0504,user_0121,retweet,1,2025-01-12 14:36:54.327765
user_0588,user_0520,follow,1,2024-06-14 14:36:54.328125
user_0705,user_0095,follow,3,2024-11-04 14:36:54.328495
user_0539,user_0466,reply,1,2024-07-07 14:36:54.328854
user_0041,user_0516,retweet,3,2024-08-26 14:36:54.329219
user_0440,user_0756,follow,2,2024-07-08 14:36:54.329573
user_0552,user_0134,follow,3,2024-09-30 14:36:54.329987
user_0280,user_0906,reply,3,2024-12-13 14:36:54.330366
user_0190,bot_008,follow,1,2024-10-11 14:36:54.330716
user_0818,user_0619,follow,3,2024-12-06 14:36:54.331073
user_0061,user_0268,mention,1,2024-06-23 14:36:54.331420
user_0519,user_0585,follow,1,2025-04-26 14:36:54.331766
user_0707,user_0365,follow,3,2025-02-09 14:36:54.332113
user_0741,user_0345,follow,3,2024-06-20 14:36:54.332461
user_0521,user_0025,follow,1,2024-08-02 14:36:54.332815
user_0276,bot_064,mention,1,2025-01-06 14:36:54.333162
user_0342,user_0024,reply,2,2025-04-21 14:36:54.333510
user_0353,user_0662,reply,2,2024-06-18 14:36:54.333906
user_0064,user_0252,retweet,3,2024-09-25 14:36:54.334292
user_0539,user_0654,reply,1,2025-02-06 14:36:54.334655
user_0656,user_0288,follow,2,2025-01-05 14:36:54.335371
user_0795,user_0729,retweet,1,2025-01-21 14:36:54.335987
user_0319,user_0718,reply,1,2025-05-14 14:36:54.336350
user_0519,user_0836,mention,2,2024-11-08 14:36:54.336715
user_0709,user_0461,follow,3,2025-05-04 14:36:54.337066
user_0559,user_0888,retweet,1,2025-01-12 14:36:54.337417
user_0355,bot_053,reply,3,2024-09-01 14:36:54.337766
user_0214,user_0379,retweet,3,2025-03-11 14:36:54.338134
user_0861,user_0197,follow,2,2024-06-08 14:36:54.338514
user_0705,user_0463,follow,1,2024-09-21 14:36:54.338895
user_0583,user_0351,reply,3,2025-04-01 14:36:54.339250
user_0519,user_0249,reply,2,2024-12-28 14:36:54.339599
user_0165,user_0298,mention,3,2024-08-21 14:36:54.339949
user_0915,user_0708,mention,2,2024-06-28 14:36:54.340297
user_0353,user_0073,retweet,2,2025-01-29 14:36:54.340653
user_0670,user_0473,retweet,1,2024-07-02 14:36:54.341001
user_0845,user_0627,follow,3,2024-12-30 14:36:54.341349
user_0274,user_0428,mention,2,2024-07-09 14:36:54.341694
user_0476,user_0762,mention,1,2025-02-09 14:36:54.342042
user_0074,user_0047,retweet,2,2024-06-13 14:36:54.342410
user_0530,user_0078,follow,1,2025-05-01 14:36:54.342809
user_0046,user_0444,retweet,2,2024-12-31 14:36:54.343184
user_0584,user_0587,follow,1,2024-08-10 14:36:54.343536
user_0084,user_0335,retweet,3,2024-07-31 14:36:54.343885
user_0111,user_0881,follow,2,2024-12-07 14:36:54.344233
user_0377,user_0075,follow,1,2024-06-28 14:36:54.344582
user_0438,user_0051,retweet,2,2024-06-27 14:36:54.344932
user_0269,user_0469,follow,1,2024-12-12 14:36:54.345279
user_0449,user_0250,retweet,3,2024-08-12 14:36:54.345624
user_0273,bot_019,retweet,2,2024-07-18 14:36:54.345971
user_0030,user_0745,follow,2,2025-01-16 14:36:54.346325
user_0209,user_0333,retweet,1,2025-05-05 14:36:54.346691
user_0711,user_0651,mention,3,2024-09-30 14:36:54.347059
user_0853,user_0384,follow,2,2025-05-15 14:36:54.347408
user_0701,user_0781,retweet,1,2025-01-05 14:36:54.347754
user_0275,user_0210,mention,2,2024-11-02 14:36:54.348099
user_0647,bot_003,reply,2,2025-04-07 14:36:54.348446
user_0093,user_0859,reply,3,2024-10-23 14:36:54.348794
user_0435,user_0771,reply,3,2024-10-31 14:36:54.349139
user_0380,bot_072,retweet,1,2025-03-08 14:36:54.349485
user_0815,user_0687,reply,2,2024-06-25 14:36:54.349831
user_0550,user_0395,follow,3,2025-03-08 14:36:54.350284
user_0076,user_0361,mention,2,2024-08-31 14:36:54.350720
user_0381,user_0901,retweet,1,2024-10-11 14:36:54.351107
user_0141,user_0812,follow,3,2024-06-06 14:36:54.351495
user_0544,user_0832,reply,2,2025-01-03 14:36:54.351853
user_0762,user_0222,follow,2,2024-10-27 14:36:54.352213
user_0223,bot_042,retweet,3,2025-01-19 14:36:54.352564
user_0267,user_0515,retweet,3,2024-11-28 14:36:54.352917
user_0062,user_0877,reply,3,2024-09-20 14:36:54.353266
user_0288,user_0717,reply,3,2024-06-20 14:36:54.353615
user_0254,user_0523,follow,2,2025-02-19 14:36:54.353965
user_0736,user_0732,mention,3,2024-08-26 14:36:54.354326
user_0745,user_0477,mention,2,2024-09-17 14:36:54.354745
user_0245,user_0859,retweet,3,2024-11-15 14:36:54.355142
user_0563,user_0869,follow,3,2025-03-19 14:36:54.355550
user_0661,bot_019,mention,1,2025-04-08 14:36:54.355904
user_0072,user_0785,retweet,1,2025-03-30 14:36:54.356256
user_0060,user_0776,reply,2,2024-11-29 14:36:54.356615
user_0627,user_0236,follow,2,2025-01-13 14:36:54.356962
user_0101,user_0229,reply,2,2024-05-28 14:36:54.357311
user_0337,user_0498,mention,3,2025-02-02 14:36:54.357660
user_0320,user_0650,mention,3,2025-01-31 14:36:54.358006
user_0132,user_0502,mention,1,2024-08-26 14:36:54.358352
user_0482,user_0030,follow,2,2025-05-04 14:36:54.358707
user_0642,user_0248,reply,3,2025-01-14 14:36:54.359108
user_0022,user_0198,follow,1,2025-05-11 14:36:54.359503
user_0818,user_0751,mention,2,2025-02-13 14:36:54.359862
user_0704,user_0321,reply,1,2025-01-03 14:36:54.360223
user_0679,user_0742,retweet,3,2024-07-28 14:36:54.360574
user_0621,user_0115,retweet,3,2025-01-16 14:36:54.360925
user_0616,user_0441,follow,2,2024-05-25 14:36:54.361274
user_0651,user_0621,follow,1,2025-03-22 14:36:54.361623
user_0851,user_0456,mention,1,2025-05-13 14:36:54.361970
user_0319,user_0632,follow,2,2025-02-24 14:36:54.362318
user_0354,user_0547,mention,2,2024-09-09 14:36:54.362667
user_0208,user_0200,retweet,1,2025-02-08 14:36:54.363060
user_0482,user_0066,retweet,2,2025-02-19 14:36:54.363488
user_0433,user_0063,reply,2,2024-09-09 14:36:54.363856
user_0345,user_0617,retweet,3,2024-06-12 14:36:54.364210
user_0171,user_0383,mention,3,2024-11-22 14:36:54.364565
user_0398,user_0770,retweet,2,2024-08-14 14:36:54.364916
user_0073,user_0274,retweet,3,2025-03-17 14:36:54.365281
user_0909,user_0366,follow,1,2024-07-07 14:36:54.365757
user_0323,user_0303,reply,1,2024-06-12 14:36:54.366122
user_0848,user_0022,retweet,3,2024-08-28 14:36:54.366475
user_0193,user_0299,follow,1,2025-02-25 14:36:54.366830
user_0010,user_0106,follow,2,2024-07-31 14:36:54.367196
user_0410,user_0875,retweet,1,2025-05-07 14:36:54.367582
user_0350,user_0347,retweet,1,2024-09-12 14:36:54.367951
user_0209,user_0350,follow,1,2025-03-15 14:36:54.368307
user_0103,user_0123,follow,3,2024-06-28 14:36:54.368663
user_0053,user_0195,retweet,3,2025-03-27 14:36:54.369015
user_0104,user_0185,retweet,1,2024-08-02 14:36:54.369363
user_0667,user_0077,follow,3,2024-09-24 14:36:54.369712
user_0298,user_0382,follow,1,2025-03-29 14:36:54.370061
user_0331,user_0755,retweet,3,2024-05-27 14:36:54.370410
user_0380,user_0011,follow,1,2024-07-11 14:36:54.370758
user_0167,user_0731,mention,3,2024-10-18 14:36:54.371106
user_0221,user_0592,follow,1,2025-03-28 14:36:54.371458
user_0573,user_0794,mention,2,2025-02-23 14:36:54.371831
user_0583,user_0757,retweet,3,2024-08-09 14:36:54.372203
user_0085,user_0153,reply,1,2024-09-01 14:36:54.372560
user_0798,user_0758,mention,2,2025-01-13 14:36:54.372910
user_0802,user_0912,retweet,3,2024-11-25 14:36:54.373258
user_0801,user_0399,mention,3,2025-02-17 14:36:54.373606
user_0773,user_0429,retweet,1,2024-08-09 14:36:54.373954
user_0435,user_0002,follow,3,2025-01-26 14:36:54.374303
user_0481,user_0111,mention,3,2025-02-06 14:36:54.374652
user_0381,user_0702,mention,1,2024-06-01 14:36:54.374999
user_0467,user_0785,follow,2,2025-02-21 14:36:54.375345
user_0636,user_0866,mention,3,2024-07-19 14:36:54.375792
user_0695,user_0618,retweet,2,2024-06-14 14:36:54.376206
user_0252,bot_012,reply,3,2024-08-22 14:36:54.376574
user_0148,user_0650,retweet,2,2024-12-02 14:36:54.376929
user_0155,user_0157,mention,2,2024-08-24 14:36:54.377278
user_0579,bot_043,follow,3,2024-06-09 14:36:54.377628
user_0707,user_0249,retweet,3,2025-02-02 14:36:54.377976
user_0769,user_0008,retweet,2,2024-11-05 14:36:54.378324
user_0098,user_0458,retweet,2,2024-09-09 14:36:54.378672
user_0188,user_0159,reply,3,2024-11-09 14:36:54.379020
user_0808,user_0596,mention,2,2025-01-30 14:36:54.379366
user_0338,user_0487,mention,3,2025-01-06 14:36:54.379731
user_0613,user_0253,reply,3,2024-08-11 14:36:54.380183
user_0260,user_0806,retweet,3,2024-08-10 14:36:54.380582
user_0691,user_0681,reply,2,2025-05-01 14:36:54.384262
user_0559,user_0028,retweet,2,2024-12-06 14:36:54.384671
user_0867,user_0714,mention,1,2024-08-24 14:36:54.385160
user_0243,user_0246,reply,1,2025-03-06 14:36:54.385539
user_0621,bot_012,follow,1,2025-02-23 14:36:54.385911
user_0341,user_0779,reply,1,2024-10-02 14:36:54.386265
user_0771,user_0544,reply,2,2025-04-11 14:36:54.386618
user_0207,user_0848,retweet,2,2024-06-29 14:36:54.386970
user_0186,user_0462,retweet,1,2024-08-27 14:36:54.387321
user_0441,user_0136,retweet,2,2024-07-08 14:36:54.387671
user_0710,user_0275,retweet,3,2024-12-10 14:36:54.388041
user_0733,user_0010,retweet,3,2024-08-15 14:36:54.388431
user_0064,user_0807,retweet,1,2024-09-09 14:36:54.389153
user_0746,user_0225,reply,3,2025-03-11 14:36:54.389656
user_0186,user_0493,follow,3,2024-10-18 14:36:54.390029
user_0239,user_0452,retweet,3,2025-03-15 14:36:54.390391
user_0384,user_0549,retweet,2,2025-03-29 14:36:54.390744
user_0798,user_0901,follow,3,2025-01-16 14:36:54.391120
user_0430,user_0809,retweet,2,2025-03-21 14:36:54.391477
user_0559,user_0633,reply,2,2025-03-25 14:36:54.391831
user_0396,user_0176,reply,1,2025-04-16 14:36:54.392236
user_0024,user_0329,follow,1,2024-06-01 14:36:54.392818
user_0382,user_0728,retweet,1,2025-04-06 14:36:54.393441
user_0327,user_0352,reply,1,2024-08-29 14:36:54.393811
user_0068,user_0647,follow,1,2024-08-16 14:36:54.394167
user_0256,user_0591,mention,3,2025-04-05 14:36:54.394525
user_0658,user_0235,retweet,2,2025-05-22 14:36:54.394883
user_0840,user_0871,mention,2,2025-03-24 14:36:54.395232
user_0784,user_0480,follow,2,2025-01-13 14:36:54.395603
user_0554,bot_056,retweet,1,2024-11-27 14:36:54.395958
user_0292,bot_045,retweet,1,2024-06-22 14:36:54.396465
user_0138,user_0166,follow,1,2024-11-13 14:36:54.397218
user_0373,bot_079,mention,1,2025-02-25 14:36:54.397756
user_0087,user_0632,follow,1,2025-02-24 14:36:54.398138
user_0475,user_0492,follow,3,2025-04-27 14:36:54.398499
user_0213,bot_073,mention,3,2024-10-17 14:36:54.398861
user_0011,user_0733,mention,1,2024-09-29 14:36:54.399212
user_0738,user_0100,follow,1,2025-03-05 14:36:54.399568
user_0646,user_0691,follow,3,2024-12-16 14:36:54.399922
user_0714,user_0031,retweet,2,2024-07-18 14:36:54.400280
user_0630,user_0302,retweet,3,2024-10-09 14:36:54.400765
user_0872,user_0405,retweet,3,2025-01-29 14:36:54.401282
user_0794,user_0468,mention,3,2025-01-12 14:36:54.401689
user_0335,user_0255,reply,1,2024-10-08 14:36:54.402054
user_0146,user_0041,follow,2,2024-12-25 14:36:54.402411
user_0374,user_0489,follow,1,2024-06-02 14:36:54.402769
user_0426,user_0340,follow,2,2025-02-28 14:36:54.403123
user_0648,user_0380,retweet,3,2025-05-22 14:36:54.403479
user_0617,user_0283,follow,2,2024-12-05 14:36:54.403834
user_0204,user_0744,follow,3,2024-12-17 14:36:54.404182
user_0652,user_0194,mention,3,2025-03-31 14:36:54.404538
user_0615,user_0773,reply,3,2024-09-08 14:36:54.405150
user_0177,user_0161,retweet,1,2025-03-05 14:36:54.405598
user_0522,user_0336,retweet,3,2024-08-10 14:36:54.405963
user_0687,user_0045,mention,2,2025-02-06 14:36:54.406320
user_0463,user_0706,follow,2,2025-01-10 14:36:54.406670
user_0618,user_0736,retweet,1,2025-02-18 14:36:54.407021
user_0779,bot_022,retweet,2,2024-10-01 14:36:54.407368
user_0058,user_0083,retweet,3,2025-03-28 14:36:54.407716
user_0656,user_0854,retweet,3,2025-04-09 14:36:54.408072
user_0256,user_0452,retweet,2,2024-12-04 14:36:54.408422
user_0066,user_0544,follow,2,2024-07-08 14:36:54.408876
user_0231,user_0894,mention,2,2025-04-26 14:36:54.409393
user_0627,bot_050,mention,3,2024-08-24 14:36:54.409795
user_0619,user_0882,follow,2,2024-11-21 14:36:54.410153
user_0022,user_0705,follow,1,2024-11-19 14:36:54.410521
user_0478,user_0490,follow,3,2025-03-18 14:36:54.410886
user_0804,user_0386,follow,1,2025-02-13 14:36:54.411238
user_0188,user_0908,mention,1,2024-08-27 14:36:54.411584
user_0730,user_0336,retweet,3,2024-06-17 14:36:54.412032
user_0232,user_0582,follow,1,2024-12-04 14:36:54.412420
user_0734,user_0132,reply,2,2024-10-09 14:36:54.412798
user_0293,user_0519,retweet,1,2024-09-19 14:36:54.413207
user_0827,user_0370,retweet,1,2024-12-28 14:36:54.413583
user_0685,user_0864,reply,1,2025-01-02 14:36:54.413946
user_0043,user_0063,mention,2,2025-03-30 14:36:54.414297
user_0306,user_0789,mention,1,2024-08-12 14:36:54.414647
user_0324,user_0629,retweet,3,2025-02-01 14:36:54.414996
user_0557,user_0784,retweet,2,2025-03-11 14:36:54.415347
user_0552,user_0398,follow,3,2025-04-02 14:36:54.415697
user_0432,user_0331,follow,1,2024-10-11 14:36:54.416044
user_0247,user_0500,reply,1,2024-07-01 14:36:54.416396
user_0919,user_0622,retweet,1,2024-12-24 14:36:54.416781
user_0285,user_0875,reply,1,2024-09-03 14:36:54.417134
user_0096,user_0884,reply,1,2025-01-12 14:36:54.417527
user_0120,user_0116,mention,2,2024-08-15 14:36:54.417923
user_0896,user_0691,follow,2,2024-12-14 14:36:54.418280
user_0288,user_0119,reply,1,2024-12-02 14:36:54.418631
user_0502,user_0167,follow,3,2025-03-03 14:36:54.418978
user_0061,user_0718,follow,1,2024-10-02 14:36:54.419326
user_0840,user_0562,retweet,2,2025-01-07 14:36:54.419679
user_0105,user_0610,reply,2,2024-06-24 14:36:54.420037
user_0892,user_0306,mention,2,2025-01-03 14:36:54.420390
user_0897,user_0630,follow,1,2024-12-28 14:36:54.420773
user_0600,user_0734,follow,1,2025-02-28 14:36:54.421128
user_0166,user_0303,retweet,2,2025-05-15 14:36:54.421522
user_0792,user_0392,reply,3,2024-09-28 14:36:54.421908
user_0019,user_0409,mention,1,2024-07-02 14:36:54.422284
user_0528,user_0811,follow,2,2025-03-01 14:36:54.422641
user_0386,user_0006,reply,2,2024-10-08 14:36:54.422990
user_0263,user_0896,mention,1,2025-01-23 14:36:54.423339
user_0410,user_0092,follow,2,2025-02-03 14:36:54.423690
user_0866,bot_036,follow,1,2025-04-23 14:36:54.424038
user_0380,user_0187,retweet,1,2024-12-09 14:36:54.424386
user_0699,user_0261,follow,2,2025-04-21 14:36:54.424758
user_0009,user_0511,follow,2,2025-03-17 14:36:54.425125
user_0474,user_0779,mention,3,2025-02-16 14:36:54.425474
user_0495,user_0706,retweet,1,2025-05-15 14:36:54.425849
user_0456,user_0714,retweet,1,2024-07-27 14:36:54.426236
user_0007,user_0127,mention,3,2025-04-21 14:36:54.426594
user_0512,user_0123,follow,3,2025-05-19 14:36:54.426942
user_0442,user_0511,reply,2,2024-07-07 14:36:54.427345
user_0338,user_0357,follow,3,2025-04-29 14:36:54.427700
user_0505,user_0244,retweet,3,2024-06-20 14:36:54.428051
user_0689,user_0804,retweet,3,2024-12-29 14:36:54.428398
user_0892,user_0872,reply,3,2024-06-22 14:36:54.428753
user_0494,bot_037,reply,2,2024-10-01 14:36:54.429105
user_0436,user_0750,reply,2,2024-12-25 14:36:54.429460
user_0911,user_0739,mention,1,2024-10-07 14:36:54.429862
